codigo_c;PRESTACIONES ;valor;codigo;Nomenclador;Clasificación;Coseguro
664155;CROMOSOMA X, FRAGILIDAD - PCR;545250;664155;NBU;ALTA;20000
664160;CROMOSOMA X, FISH;545250;664160;NBU;BAJA;10000
664165;CROMOSOMA Y, DELECCIONES del;599775;664165;NBU;BAJA;10000
664187;CROSS MATCH, AUTÓLOGO - Citom. de Flujo;458010;664187;NBU;ALTA;20000
664190;CROSS MATCH, AUTÓLOGO - Linfotoxicidad.;119955;664190;NBU;ALTA;20000
664196;CROSS MATCH, CONTRA PANEL;898572;664196;NBU;BAJA;10000
664204;CROSS MATCH, DONANTE - Citom. de Flujo;501630;664204;NBU;BAJA;10000
664213;CROSS MATCH, DONANTE - Linfotoxicidad.;141765;664213;NBU;BAJA;10000
664221;CROSS MATCH, DTT;141765;664221;NBU;BAJA;10000
664230;CROSS MATCH, MATRIMONIAL - Citometría de Flujo;654300;664230;NBU;BAJA;10000
664240;CROSS MATCH, PACIENTE HIPERSENSIBILIZADO;239910;664240;NBU;BAJA;10000
664256;CRYPTOSPORIDIUM Sp,;32715;664256;NBU;BAJA;10000
664264;Fosfolipídicos, Ac IgM;87240;664264;NBU;BAJA;10000
664266;"CRYPTOCOCCUS NEOFORMANS, Ag. (Microscopía -
Tinta china)";17448;664266;NBU;BAJA;10000
664290;CUERPOS REDUCTORES;15267;664290;NBU;BAJA;10000
664307;4,4' -DDD (p,p' -DDD) - 4,4'- DICLORODIFENILDICLOROETANO;130860;664307;NBU;BAJA;10000
664315;4,4' -DDE (p,p' - DDE) - 4,4'- DICLORODIFENILDICLOROETILENO;130860;664315;NBU;BAJA;10000
664324;4,4' -DDT (p,p' -DDT) - 4,4'- DICLORODIFENILTRICLOROETANO;130860;664324;NBU;BAJA;10000
664333;DEGRANULACIÓN DE BASÓFILOS - TEST DE ACTIVACIÓN DE BASÓFILOS;1046880;664333;NBU;BAJA;10000
664340;DEHIDROEPIANDROSTERONA;43620;664340;NBU;ALTA;20000
664350;"Delta-BHC (?-HCH) - delta-HEXACLORURO de BENCENO
- delta-HEXACLORAN - delta-LINDANO - delta- 1,2,3,4,5,6-HEXACLOROCICLOHEXANO.";130860;664350;NBU;ALTA;20000
664361;DENGUE, Ac. Anti- IgG;76335;664361;NBU;BAJA;10000
664363;DENGUE, Ac. Anti- IgM;76335;664363;NBU;BAJA;10000
664365;DENGUE, Acs. Anti- IgG e IgM (Cualitativo);76335;664365;NBU;ALTA;20000
664367;DENGUE, Ag. - ELISA;76335;664367;NBU;BAJA;10000
664369;DENGUE - PCR;239910;664369;NBU;BAJA;10000
664370;DENGUE - SEROTIPIFICACIÓN;283530;664370;NBU;BAJA;10000
664375;DEOXIPIRIDINOLINAS (DPD);61068;664375;NBU;BAJA;10000
664384;DESIPRAMINA;52344;664384;NBU;BAJA;10000
664387;DESMOGLEINA, Ac. Anti- Ag. 1 y 3 IgG;239910;664387;NBU;BAJA;10000
664388;DIAZINÓN;130860;664388;NBU;BAJA;10000
664392;DIELDRIN;130860;664392;NBU;BAJA;10000
664418;DIMERO-D;76335;664418;NBU;ALTA;20000
664435;DIMETOATO;130860;664435;NBU;BAJA;10000
664444;DIMETOXIFENILETILAMINA, 3,4- (DMFA);41439;664444;NBU;BAJA;10000
664452;DISULFOTÓN;130860;664452;NBU;BAJA;10000
664461;DNA, SS - CADENA SIMPLE (DNAss);76335;664461;NBU;BAJA;10000
664469;DNA, DESNATURALIZADO, Ac. Anti -;87240;664469;NBU;BAJA;10000
664478;DNA, Muestra Forense;3053400;664478;NBU;BAJA;10000
664503;DOPAMINA, TOTAL - sérica;43620;664503;NBU;BAJA;10000
664512;DOPAMINA LIBRE - urinaria;43620;664512;NBU;BAJA;10000
664521;DOXEPINA;54525;664521;NBU;BAJA;10000
664546;ECHINOCOCCUS GRANULOSOS, Ac. IgG Anti-;50163;664546;NBU;BAJA;10000
664549;ECHINOCOCCUS GRANULOSOS, Ac. IgM Anti-;54525;664549;NBU;ALTA;20000
664563;ECHO COXSACKIE, 1-6 Ac. IgG Anti-;52344;664563;NBU;BAJA;10000
664566;ECHO COXSACKIE, 1-6 IgM;61068;664566;NBU;BAJA;10000
664580;ECHOVIRUS, Ac. IgG Anti-;65430;664580;NBU;BAJA;10000
664583;ECHOVIRUS, Ac. IgM Anti-;65430;664583;NBU;BAJA;10000
664590;ECTOPARÁSITOS, Búsqueda e identificación.;54525;664590;NBU;BAJA;10000
664600;ELASTASA PANCREÁTICA;261720;664600;NBU;BAJA;10000
664615;EMBRIOTOXICIDAD, BIOENSAYO.;0;664615;NBU;BAJA;10000
664623;ENA, Ac. Anti- (ANTÍGENOS NUCLEARES EXTRAÍDOS, Ac. Anti- ) - (SSA, SSB, Sm, RNP o U1RNP);109050;664623;NBU;BAJA;10000
664632;ENDOMISIO, Ac. IgA Anti- (EMA IgA);54525;664632;NBU;BAJA;10000
664640;ENDOMISIO, Ac. IgG Anti- (EMA IgG);54525;664640;NBU;BAJA;10000
664648;ENDOSULFAN I;130860;664648;NBU;BAJA;10000
664649;ENDOSULFAN II;130860;664649;NBU;ALTA;20000
664652;ENDOSULFAN SULFATO;130860;664652;NBU;ALTA;20000
664666;ENDRIN;130860;664666;NBU;BAJA;10000
664668;ENDRIN ALDEHIDO;0;664668;NBU;BAJA;10000
664674;ENTAMOEBA HISTOLYTICA, Ac. IgG Anti-;87240;664674;NBU;ALTA;20000
664677;ENTAMOEBA HISTOLYTICA, Ac. IgM Anti-;87240;664677;NBU;BAJA;10000
664682;ENTEROCOCOS VANCOMICINA RESISTENTE - PCR;207195;664682;NBU;ALTA;20000
664691;ENTEROVIRUS - PCR;196290;664691;NBU;BAJA;10000
664700;ENZIMA CONVERTIDORA de ANGIOTENSINA (ECA);87240;664700;NBU;ALTA;20000
664709;EPSTEIN BARR, Anti- EBNA (Epstein Barr Nuclear Associated Antigen);87240;664709;NBU;BAJA;10000
664717;EPSTEIN BARR, detección cuantitativa - PCR;327150;664717;NBU;BAJA;10000
664726;EPSTEIN BARR, Early Antig. Ac.;65430;664726;NBU;BAJA;10000
664728;EPSTEIN BARR, detección cualitativa - PCR;196290;664728;NBU;BAJA;10000
664734;ERITROPOYETINA (EPO);98145;664734;NBU;BAJA;10000
664738;ESCHERICHIA COLI - ENTEROPATÓGENA - PCR;207195;664738;NBU;BAJA;10000
664749;ESPERMA, Ac. Anti- ESPERMATOZOIDES (DIRECTO);32715;664749;NBU;BAJA;10000
664755;ESPERMA, Ac. Anti- ESPERMATOZOIDES (INDIRECTO);32715;664755;NBU;ALTA;20000
664775;ESPERMA, CÉLULAS REDONDAS CON DIFERENCIACIÓN DE PEROXIDASAS;21810;664775;NBU;BAJA;10000
664778;ESPERMA, CÉLULAS REDONDAS TOTALES EN SEMEN;10905;664778;NBU;BAJA;10000
664793;"ESPERMA, CONDENSACIÓN NUCLEAR DE LA
CROMATINA (Azul Anilina, Tinción)";54525;664793;NBU;BAJA;10000
664811;ESPERMA, DIGESTIÓN EN GELATINA ACROSÓMICA;43620;664811;NBU;BAJA;10000
664823;ESPERMA, ESPERMATOZOIDES EN ORINA, ESTUDIO DE RETROEYACULACIÓN;21810;664823;NBU;ALTA;20000
664825;ESPERMA, ESPERMATOZOIDES DE ORINA, RECUPERACIÓN PARA SELECCIÓN  DIAGNÓSTICA;130860;664825;NBU;BAJA;10000
664827;ESPERMA, ESPERMATOZOIDES DE ORINA, RECUPERACIÓN PARA SELECCIÓN  EN INSEMINACIÓN;261720;664827;NBU;BAJA;10000
664838;ESPERMA, HETEROGENEIDAD CROMATÍNICA (NARANJA DE ACRIDINA);43620;664838;NBU;BAJA;10000
664846;ESPERMA, INDICE DE TERATOZOOSPERMIA;43620;664846;NBU;ALTA;20000
664858;ESPERMA - MODULO I (ESPERMOGRAMA COMPLETO);106869;664858;NBU;BAJA;10000
664860;ESPERMA - MODULO II;233367;664860;NBU;BAJA;10000
664868;ESPERMA, MORFOLOGÍA CRITERIO ESTRICTO (OMS 2010 - MORFOLOGÍA KRUGER);21810;664868;NBU;ALTA;20000
664878;ESPERMA, PRUEBA DE SOBREVIDA ESPERMÁTICA;21810;664878;NBU;BAJA;10000
664889;ESPERMA, RECUENTO DE ESPERMATOZOIDES;13086;664889;NBU;ALTA;20000
664923;ESPERMA, SELECCIÓN DE GRADIENTES (DIAGNÓSTICO);130860;664923;NBU;BAJA;10000
664930;ESPERMA, SELECCIÓN DE GRADIENTES (INSEMINACIÓN);218100;664930;NBU;BAJA;10000
664941;ESPERMA, SWIM UP (DIAGNÓSTICO);130860;664941;NBU;BAJA;10000
664949;ESPERMA, SWIM UP (INSEMINACIÓN);218100;664949;NBU;BAJA;10000
664964;ESPERMA, TEST DE FRAGMENTACIÓN DE ADN ESPERMÁTICO;239910;664964;NBU;BAJA;10000
664971;ESPERMA, TEST DE HIPERACTIVACIÓN;47982;664971;NBU;BAJA;10000
664978;ESPERMA, TEST DE MOST;163575;664978;NBU;BAJA;10000
664985;ESPERMA, TEST HIPOSMÓTICO;17448;664985;NBU;BAJA;10000
664999;ESTEATOCRITO (Grasas - materia fecal);19629;664999;NBU;ALTA;20000
665008;ESTIRENO;34896;665008;NBU;BAJA;10000
665016;ESTRADIOL BIODISPONIBLE (E2 Biodisponible);54525;665016;NBU;BAJA;10000
665033;ESTRIOL LIBRE - sérico.;76335;665033;NBU;BAJA;10000
665043;ETIÓN;130860;665043;NBU;BAJA;10000
665050;EUGLOBULINAS, LISIS de (pre y post-isquemia);32715;665050;NBU;BAJA;10000
665053;EVEROLIMUS;196290;665053;NBU;BAJA;10000
665055;EXTASIS - MDMA (Inmunoensayo);98145;665055;NBU;BAJA;10000
665059;FACTOR de COAGULACIÓN II;76335;665059;NBU;BAJA;10000
665067;FACTOR de COAGULACIÓN XI;76335;665067;NBU;BAJA;10000
665076;FACTOR de COAGULACIÓN XII;76335;665076;NBU;BAJA;10000
665077;FACTOR de COAGULACIÓN XIII;76335;665077;NBU;BAJA;10000
665085;FACTOR INTRÍNSECO, Ac. Anti-;119955;665085;NBU;BAJA;10000
665093;FACTOR REUMATOIDEO (Nefelometría);34896;665093;NBU;BAJA;10000
665102;FACTOR V LEIDEN - PCR;207195;665102;NBU;BAJA;10000
665116;FACTOR VON WILLEBRAND, Funcional;152670;665116;NBU;BAJA;10000
665119;FACTOR VON WILLEBRAND (Inmunológico);130860;665119;NBU;BAJA;10000
665127;FAMPHUR (FAMFUR);130860;665127;NBU;BAJA;10000
665132;FELBAMATO;0;665132;NBU;BAJA;10000
665136;FENCICLIDINA - FENILCICLOHEXILPIPERIDINA -PCP (IFP);43620;665136;NBU;BAJA;10000
665144;FENETILAMINA - F.E.A.;54525;665144;NBU;ALTA;20000
665204;FENITOTRIÓN;130860;665204;NBU;ALTA;20000
665213;FENOLES - urinarios;41439;665213;NBU;ALTA;20000
665222;FENTANILO - urinario;109050;665222;NBU;ALTA;20000
665230;FERRITINA;32715;665230;NBU;ALTA;20000
665238;"FIBRINÓGENO, PRODUCTOS DE DEGRADACIÓN
(P.D.F.) - urinario";65430;665238;NBU;ALTA;20000
665247;FIBROSIS QUÍSTICA, 19 MUTACIONES - PCR;676110;665247;NBU;ALTA;20000
665255;FIBROSIS QUÍSTICA, 29 MUTACIONES - PCR;981450;665255;NBU;BAJA;10000
665258;FIBROSIS QUÍSTICA, 32 MUTACIONES - PCR;1014165;665258;NBU;ALTA;20000
665265;FIBROSIS QUISTICA, DF508;218100;665265;NBU;BAJA;10000
665273;"FILIACIÓN ESTUDIO DNA EXTRA (por cada uno
agregado)";599775;665273;NBU;BAJA;10000
665281;FILIACIÓN ESTUDIO DNA HASTA 3;1744800;665281;NBU;BAJA;10000
665290;FISH WILLIAMS;894210;665290;NBU;BAJA;10000
665298;FK - 506 - Tacrolimus;130860;665298;NBU;BAJA;10000
665300;FLAVIVIRUS;196290;665300;NBU;BAJA;10000
665307;FORATO;130860;665307;NBU;BAJA;10000
665319;FOSFATASA ÁCIDA LEUCOCITARIA;32715;665319;NBU;BAJA;10000
665324;FOSFATASA ACIDA PROSTATICA (RIA);41439;665324;NBU;BAJA;10000
665332;FOSFATASA ÁCIDA TARTRATO RESISTENTE;17448;665332;NBU;BAJA;10000
665335;FOSFATASA ÁCIDA TARTRATO RESISTENTE LEUC.;26172;665335;NBU;BAJA;10000
665349;FOSFATASA ALCALINA OSEA (RIA);54525;665349;NBU;BAJA;10000
665375;FOSFATIDIL COLINA, Ac. IgG Anti-;39258;665375;NBU;BAJA;10000
665378;FOSFATIDIL COLINA, Ac. IgM Anti-;39258;665378;NBU;BAJA;10000
665392;FOSFATIDIL GLICEROL, Ac. IgG Anti-;43620;665392;NBU;BAJA;10000
665409;FOSFATIDIL INOSITOL, Ac. IgG Anti-;39258;665409;NBU;BAJA;10000
665412;FOSFATIDIL INOSITOL, Ac. IgM Anti-;39258;665412;NBU;BAJA;10000
665424;FOSFATIDIL SERINA, Ac. IgA Anti-;76335;665424;NBU;BAJA;10000
665426;FOSFATIDIL SERINA, Ac. IgG ó Ac. Totales Anti-;54525;665426;NBU;BAJA;10000
665428;FOSFATIDIL SERINA, Ac. IgM Anti-;54525;665428;NBU;ALTA;20000
665443;FOSFOHEXOSA ISOMERASA, Sérica - PHI;13086;665443;NBU;BAJA;10000
665452;FOSFOLIPIDOS, Ac. IgG Anti-;43620;665452;NBU;BAJA;10000
665461;FOSFOLIPIDOS, Ac. IgM Anti-;43620;665461;NBU;BAJA;10000
665465;FOSFOLIPIDOS, Ac. Totales Anti- (IgA, IgG, IgM);54525;665465;NBU;BAJA;10000
665469;FREE ANDROGEN INDEX-FAI;65430;665469;NBU;ALTA;20000
665472;FRIEDRICH, ATAXIA DE;981450;665472;NBU;BAJA;10000
665478;FRUCTOSA, líquido seminal o sérica o urinaria;21810;665478;NBU;BAJA;10000
665486;"FSH, Urinaria (HORMONA FOLÍCULO ESTIMULANTE -
Urinaria)";0;665486;NBU;ALTA;20000
665494;GABAPENTINA;0;665494;NBU;ALTA;20000
665503;GAD, Ac. Anti- Glutamico Acid Decarboxilase (ÁCIDO GLUTÁMICO DESCARBOXILASA, Ac. Anti-);130860;665503;NBU;ALTA;20000
665508;GALACTOMANANO de ASPERGILLUS, Ag.;218100;665508;NBU;ALTA;20000
665512;GALACTOSA 1-URIDIL FOSFOTRANSFERASA;163575;665512;NBU;ALTA;20000
665520;Gamma-BHC (?-HCH) - gamma-HEXACLORURO de BENCENO - gamma-HEXACLORAN - gamma-LINDANO - gamma-1,2,3,4,5,6-HEXACLOROCICLOHEXANO;130860;665520;NBU;BAJA;10000
665529;GANGLIOSIDO ASIALO GM1, Ac. Anti-;436200;665529;NBU;BAJA;10000
665533;GANGLIOSIDO GD 1B, Ac. Anti-;327150;665533;NBU;BAJA;10000
665537;GANGLIOSIDO GM1, Ac. (IgG + IgM) Anti-;327150;665537;NBU;BAJA;10000
665541;GANGLIOSIDO QUADROSIALO, GQ1b Ac. IgG;436200;665541;NBU;BAJA;10000
665546;GANGLIOSIDOS PANEL, Ac. (IgG + IgM) GM1 Asialo, GM2, GD1A, GD1b, GQ1b;1962900;665546;NBU;BAJA;10000
665555;GENOTIPO de Rho (c/u);32715;665555;NBU;BAJA;10000
665563;GENTAMICINA;54525;665563;NBU;BAJA;10000
665576;GLUCOSA POST PRANDIAL ;52344;665576;NBU;BAJA;10000
665583;GLIADINA, Ac. IgG Anti- PÉPTIDO DEAMIDADO de (DGP-IgG Anti-);52344;665583;NBU;BAJA;10000
665589;JAK2-MUTACIONES EXON12;0;665589;NBU;BAJA;10000
665597;GLICINA (HPLC);0;665597;NBU;ALTA;20000
665606;GLICOFORINA, Citometría de Flujo;65430;665606;NBU;BAJA;10000
665621;GLICOSAMINOGLICANOS, cuantitativo;152670;665621;NBU;BAJA;10000
665632;GLOBULINA LIGADORA DE ANDROGENOS Y ESTROGENOS (GLAE / SHBG);47982;665632;NBU;BAJA;10000
665640;GLOBULINA LIGADORA DE CORTICOIDES (CBG);0;665640;NBU;BAJA;10000
665644;GLOBULINA TRANSPORTADORA DE TIROXINA (TBG);91602;665644;NBU;BAJA;10000
665649;GLUCOCEREBROSIDASA;305340;665649;NBU;BAJA;10000
665666;GLUTATIÓN PEROXIDASA (GPO);54525;665666;NBU;BAJA;10000
665685;HAEMOPHILUS INFLUENZA, Ac. IgG Anti-;87240;665685;NBU;BAJA;10000
665687;HAEMOPHILUS INFLUENZA, Ac. IgM Anti-;87240;665687;NBU;BAJA;10000
665691;HAEMOPHILUS INFLUENZAE B, Ag. - plasmático;54525;665691;NBU;BAJA;10000
665694;HAEMOPHILUS INFLUENZAE B, Ag. - urinario;54525;665694;NBU;BAJA;10000
665708;HALOPERIDOL;65430;665708;NBU;BAJA;10000
665715;HAM, PRUEBA DE;21810;665715;NBU;BAJA;10000
665724;HANTAVIRUS, Ac. IgG Anti-;130860;665724;NBU;BAJA;10000
665726;HANTAVIRUS, Ac. IgM Anti-;130860;665726;NBU;BAJA;10000
665743;HELICOBACTER PYLORI, Ac. IgA Anti-;47982;665743;NBU;ALTA;20000
665751;HELICOBACTER PYLORI, Ac. IgG Anti-;34896;665751;NBU;ALTA;20000
665760;HELICOBACTER PYLORI, Ac. IgM Anti-;34896;665760;NBU;ALTA;20000
665768;HELICOBACTER PYLORI, Aire espirado;0;665768;NBU;ALTA;20000
665777;HELICOBACTER PYLORI (Cultivo - Tipificación).;61068;665777;NBU;BAJA;10000
665780;HEMATÍES, PRUEBA ELUSIÓN ÁCIDA DE;17448;665780;NBU;BAJA;10000
665785;"HEMOCROMATOSIS, Gen HH - PCR
(HEMOCROMATOSIS HEREDITARIA HH - Gen HFE- CROMOSOMA 6)";719730;665785;NBU;BAJA;10000
665787;HEMOCROMATOSIS, MUTACIÓN Gen C282Y - PCR;239910;665787;NBU;BAJA;10000
665789;HEMOCROMATOSIS, MUTACIÓN Gen H63D - PCR;239910;665789;NBU;BAJA;10000
665791;HEMOCROMATOSIS, MUTACIÓN Gen S65C - PCR;239910;665791;NBU;ALTA;20000
665797;HEMOCULTIVO AEROBIOS AUTOMATIZADO (c/u);65430;665797;NBU;BAJA;10000
665802;HEMOGLOBINA A1 (Hb-A1) Electroforesis;26172;665802;NBU;BAJA;10000
665811;HEMOGLOBINA A2 (HbA2) (Cromatografía/Intercambio Iónico);43620;665811;NBU;BAJA;10000
665820;HEMOGLOBINA FETAL;21810;665820;NBU;BAJA;10000
665828;HEMOGLOBINA S;19629;665828;NBU;BAJA;10000
665837;"HEMOGLOBINURIA PAROXÍSTICA NOCTURNA,
DETECCIÓN de -  por Citometría de Flujo";381675;665837;NBU;BAJA;10000
665845;HEMOPEXINA;0;665845;NBU;BAJA;10000
665854;HEMOSIDERINURIA;19629;665854;NBU;BAJA;10000
665868;HEPARINA, Ac. Anti- (PFA4);0;665868;NBU;ALTA;20000
665871;HEPARINA, ACTIVIDAD ANTI XA de la (LMWH) - HEPARINA de BAJO PESO MOLECULAR (HBPM).;87240;665871;NBU;ALTA;20000
665879;HEPÁTICOS, AUTOANTICUERPOS (panel);0;665879;NBU;BAJA;10000
665888;HEPATITIS A, Ac. Anti- IgG (HVA IgG) o Ac. Totales (RIA o ELISA);32715;665888;NBU;BAJA;10000
665896;"HEPATITIS B, Ac. Anti- ""e"" (HBe Ac)";32715;665896;NBU;ALTA;20000
665905;"HEPATITIS B, Ac. Anti- ""Core"" IgM (HBcM) - (RIA o ELISA)";39258;665905;NBU;ALTA;20000
665914;HEPATITIS B, Carga viral;403485;665914;NBU;ALTA;20000
665931;HEPATITIS B, DNA viral (HBV-DNA) (PCR - Cualitativo);174480;665931;NBU;ALTA;20000
665939;HEPATITIS C, Ac. Anti- IgM;130860;665939;NBU;BAJA;10000
665945;HEPATITIS C, Antígeno;130860;665945;NBU;BAJA;10000
665956;HEPATITIS C, Carga viral (PCR);403485;665956;NBU;ALTA;20000
665965;HEPATITIS C, Genotipificación (PCR);294435;665965;NBU;ALTA;20000
665973;HEPATITIS C, LIA;327150;665973;NBU;BAJA;10000
665982;HEPATITIS C, RNA Cualitativo - PCR;261720;665982;NBU;BAJA;10000
665990;HEPATITIS DELTA, Ac. IgG ó Totales Anti-;104688;665990;NBU;ALTA;20000
665993;HEPATITIS DELTA, Ac. IgM Anti-;109050;665993;NBU;BAJA;10000
666008;HEPATITIS E, Ac. IgG Anti-;65430;666008;NBU;ALTA;20000
666011;HEPATITIS E - PCR;272625;666011;NBU;ALTA;20000
666016;HEPTACLORO;130860;666016;NBU;BAJA;10000
666019;HEPTACLORO HEPOXIDE;130860;666019;NBU;BAJA;10000
666028;HER 2 / neu - ErbB2;1090500;666028;NBU;BAJA;10000
666034;HERPES SIMPLEX, 1 / 2 - Antic. Totales (IFI);65430;666034;NBU;BAJA;10000
666037;HERPES SIMPLEX, 1 / 2 - PCR;196290;666037;NBU;BAJA;10000
666038;HERPES SIMPLEX, 1 / 2 - TIPIFICACIÓN - PCR;283530;666038;NBU;BAJA;10000
666040;HERPES SIMPLEX 1, Ac. IgA Anti-;47982;666040;NBU;BAJA;10000
666042;HERPES SIMPLEX 1, Ac. IgG ó Totales Anti-;41439;666042;NBU;BAJA;10000
666050;HERPES SIMPLEX 1, Ac. IgM Anti-;41439;666050;NBU;BAJA;10000
666059;HERPES SIMPLEX 2, Ac. IgA Anti-;47982;666059;NBU;ALTA;20000
666067;HERPES SIMPLEX 2, Ac. IgG ó Totales Anti-;41439;666067;NBU;BAJA;10000
666076;HERPES SIMPLEX 2, Ac. IgM Anti-;41439;666076;NBU;BAJA;10000
666084;HERPES SIMPLEX, Ag.;54525;666084;NBU;BAJA;10000
666093;HERPES VIRUS 6 HUMAN, Ac. IgG (HHV6-IgG) Anti-;80697;666093;NBU;BAJA;10000
666096;HERPES VIRUS 6 HUMAN, Ac. IgM (HHV6-IgM) Anti-;80697;666096;NBU;BAJA;10000
666098;HERPES VIRUS 6 HUMAN - PCR;196290;666098;NBU;ALTA;20000
666100;HERPES VIRUS 6 HUMAN - Carga Viral;327150;666100;NBU;BAJA;10000
666110;HERPES VIRUS 7, Ac. IgG Anti- HHV;98145;666110;NBU;BAJA;10000
666113;HERPES VIRUS 7, Ac. IgM Anti- HHV;98145;666113;NBU;ALTA;20000
666117;HERPES VIRUS 8 - Ac. IgG Anti- HHV;130860;666117;NBU;BAJA;10000
666118;HERPES VIRUS 8 - Ac. IgM Anti- HHV;130860;666118;NBU;BAJA;10000
666120;HERPES VIRUS 8 - PCR;196290;666120;NBU;BAJA;10000
666136;HEXANO;34896;666136;NBU;BAJA;10000
666144;HEXANODIONA, (2,5-);43620;666144;NBU;BAJA;10000
666153;HEXOSAMINIDASA TOTAL, A y B;654300;666153;NBU;BAJA;10000
666170;HIDATIDOSIS, Ac. IgM Anti- (ELISA);54525;666170;NBU;BAJA;10000
666173;HIDATIDOSIS, Ac. IgM Anti- (IFI);43620;666173;NBU;BAJA;10000
666183;HIDROCARBUROS ALIFÁTICOS;34896;666183;NBU;BAJA;10000
666187;HIDROCARBUROS AROMÁTICOS;34896;666187;NBU;BAJA;10000
666196;Inmunogamaglobulina G Subclase 3;0;666196;NBU;BAJA;10000
666204;HIDROXIPIRENO;43620;666204;NBU;BAJA;10000
666209;HIERRO, Médula Osea (MO) - TINCIÓN DE PERLS.;26172;666209;NBU;BAJA;10000
666211;HIERRO, TINCIÓN DE;17448;666211;NBU;BAJA;10000
666213;HIERRO - Urinario;8724;666213;NBU;ALTA;20000
666222;HISTAMINA - Plasmática;82878;666222;NBU;BAJA;10000
666225;HISTAMINA - Urinaria;82878;666225;NBU;BAJA;10000
666238;HISTONA, Ac. Anti-;65430;666238;NBU;BAJA;10000
666247;HISTOPLASMA CAPSULATUM, Ac. IgG Anti-;52344;666247;NBU;ALTA;20000
666255;HISTOPLASMA CAPSULATUM, Ac. IgM Anti-;52344;666255;NBU;ALTA;20000
666264;HIV - PCR Cualitativo;174480;666264;NBU;ALTA;20000
666272;HIV 1 ANTI-P-24 (core);74154;666272;NBU;ALTA;20000
666275;HIV - P-24 (Antigenemia);54525;666275;NBU;ALTA;20000
666278;HIV - P-24 - HIV 1 y 2 (Combo);43620;666278;NBU;ALTA;20000
666281;HIV - RESISTENCIA A ANTIRETROVIRALES;872400;666281;NBU;ALTA;20000
666284;HIV - RESISTENCIA A  INHIBIDORES DE INTEGRASA;327150;666284;NBU;ALTA;20000
666300;HLA A, Molecular;327150;666300;NBU;ALTA;20000
666303;HLA B, Molecular;327150;666303;NBU;ALTA;20000
666332;HLA B 27 Molecular;174480;666332;NBU;ALTA;20000
666337;"HLA-B 5701 GENOTIPO, ABACAVIR HIPERSENSIBILIDAD,
sangre";436200;666337;NBU;ALTA;20000
666341;HLA C Molecular;305340;666341;NBU;BAJA;10000
666401;HLA DQ Molecular;348960;666401;NBU;BAJA;10000
666409;HLA DR Citometría Flujo;218100;666409;NBU;BAJA;10000
666426;HLA DR Molecular;327150;666426;NBU;BAJA;10000
666443;HLA DQA1, DQB1 (DIABETES) PCR;348960;666443;NBU;ALTA;20000
666445;HLA DQ2-DQ8 (CELIAQUIA) PCR;348960;666445;NBU;BAJA;10000
666452;HOMOCISTEINA;65430;666452;NBU;ALTA;20000
666455;HOMOCISTINA, Orina;32715;666455;NBU;ALTA;20000
666486;HOWELL, TEST (Plasma recalcificado, tiempo de-);10905;666486;NBU;BAJA;10000
666529;TACROLIMUS (FK 506) ;54525;666529;NBU;BAJA;10000
666533;HTLV-1 PCR;218100;666533;NBU;BAJA;10000
666537;HTLV-I/II (Partículas o ELISA);50163;666537;NBU;BAJA;10000
666540;HTLV, Confirmatorio (Western Blot);218100;666540;NBU;BAJA;10000
666554;Hu (ANNA-1) Ac. Anti-;218100;666554;NBU;BAJA;10000
666560;IA 2, Ac. Anti- (Ac. Anti- TIROSINFOSFATASA 2);218100;666560;NBU;BAJA;10000
666570;IDENTIFICACIÓN MICROBIOLÓGICA AUTOMATIZADA.;109050;666570;NBU;BAJA;10000
666572;IDENTIFICACIÓN MICROBIOLÓGICA POR PCR.;109050;666572;NBU;BAJA;10000
666585;IgA BC - lágrima - INMUNOGLOBULINA A Baja Concentración en lágrima.;43620;666585;NBU;BAJA;10000
666587;"IgA BC - LCR - INMUNOGLOBULINA A Baja
Concentración en Líquido Céfalo Raquídeo.";17448;666587;NBU;BAJA;10000
666589;IgA BC - saliva - INMUNOGLOBULINA A Baja Concentración en saliva.;17448;666589;NBU;BAJA;10000
666597;IgE BC - INMUNOGLOBULINA E Baja Concentración.;26172;666597;NBU;BAJA;10000
666600;IgE BC - lágrimas - INMUNOGLOBULINA E Baja Concentración en lágrima.;43620;666600;NBU;BAJA;10000
666602;"IgE BC - LCR - INMUNOGLOBULINA E Baja
Concentración en Líquido Céfalo Raquídeo.";26172;666602;NBU;BAJA;10000
666606;IgE ESPECÍFICA - INMUNOGLOBULINA E ESPECÍFICA.;28353;666606;NBU;ALTA;20000
666614;IgE RAST - INMUNOGLOBULINA E - para antibióticos (incluye Penicilinas);43620;666614;NBU;BAJA;10000
666634;IgG - INMUNOGLOBULINA G, ASOCIADA A PLAQUETAS.;0;666634;NBU;BAJA;10000
666640;IgG - INMUNOGLOBULINA G, Índice de (LCR/Sérica);61068;666640;NBU;BAJA;10000
666648;IgG - LCR - INMUNOGLOBULINA G en Líquido Céfalo Raquídeo.;43620;666648;NBU;ALTA;20000
666652;IgG - INMUNOGLUBULINA G, INTOLERANCIA ALIMENTICIA (c/u);21810;666652;NBU;BAJA;10000
666657;IgG - INMUNOGLOBULINA G, Subclases (Modulo 4 Subclases);599775;666657;NBU;BAJA;10000
666666;IgM - INMUNOGLOBULINA M, ASOCIADA A PLAQUETAS.;0;666666;NBU;BAJA;10000
