codigo_c;PRESTACIONES ;valor;codigo;Nomenclador;Clasificación;Coseguro
666222;HISTAMINA - PLASMATICA;34732;666222;NBU;BAJA;10000
666225;HISTAMINA - URINARIA;34732;666225;NBU;BAJA;10000
666238;HISTONA, AC. ANTI-;27420;666238;NBU;BAJA;10000
666247;HISTOPLASMA CAPSULATUM, AC. IGG ANTI-;21936;666247;NBU;BAJA;10000
666255;HISTOPLASMA CAPSULATUM, AC. IGM ANTI-;21936;666255;NBU;BAJA;10000
666264;HIV - PCR CUALITATIVO;73120;666264;NBU;BAJA;10000
666272;HIV 1 ANTI-P-24 (CORE);31076;666272;NBU;BAJA;10000
666275;HIV - P-24 (ANTIGENEMIA);22850;666275;NBU;BAJA;10000
666278;HIV - P-24 - HIV 1 Y 2 (COMBO);18280;666278;NBU;BAJA;10000
666281;HIV - RESISTENCIA A ANTIRETROVIRALES;365600;666281;NBU;BAJA;10000
666284;HIV - RESISTENCIA A  INHIBIDORES DE INTEGRASA;137100;666284;NBU;BAJA;10000
666300;HLA A, MOLECULAR;137100;666300;NBU;BAJA;10000
666303;HLA B, MOLECULAR;137100;666303;NBU;BAJA;10000
666332;HLA B 27 MOLECULAR;73120;666332;NBU;BAJA;10000
666337;"HLA-B 5701 GENOTIPO, ABACAVIR HIPERSENSIBILIDAD,
SANGRE";182800;666337;NBU;BAJA;10000
666341;HLA C MOLECULAR;127960;666341;NBU;BAJA;10000
666401;HLA DQ MOLECULAR;146240;666401;NBU;BAJA;10000
666409;HLA DR CITOMETRIA FLUJO;91400;666409;NBU;BAJA;10000
666426;HLA DR MOLECULAR;137100;666426;NBU;BAJA;10000
666443;HLA DQA1, DQB1 (DIABETES) PCR;146240;666443;NBU;BAJA;10000
666445;HLA DQ2-DQ8 (CELIAQUIA) PCR;146240;666445;NBU;BAJA;10000
666452;HOMOCISTEINA;27420;666452;NBU;BAJA;10000
666455;HOMOCISTINA, ORINA;13710;666455;NBU;BAJA;10000
666486;HOWELL, TEST (PLASMA RECALCIFICADO, TIEMPO DE-);4570;666486;NBU;BAJA;10000
666529;TACROLIMUS (FK 506) ;22850;666529;NBU;BAJA;10000
666533;HTLV-1 PCR;91400;666533;NBU;BAJA;10000
666537;HTLV-I/II (PARTICULAS O ELISA);21022;666537;NBU;BAJA;10000
666540;HTLV, CONFIRMATORIO (WESTERN BLOT);91400;666540;NBU;BAJA;10000
666554;HU (ANNA-1) AC. ANTI-;91400;666554;NBU;BAJA;10000
666560;IA 2, AC. ANTI- (AC. ANTI- TIROSINFOSFATASA 2);91400;666560;NBU;BAJA;10000
666570;IDENTIFICACION MICROBIOLOGICA AUTOMATIZADA;45700;666570;NBU;BAJA;10000
666572;IDENTIFICACION MICROBIOLOGICA POR PCR;45700;666572;NBU;BAJA;10000
666585;IGA BC - LAGRIMA - INMUNOGLOBULINA A BAJA CONCENTRACION EN LAGRIMA;18280;666585;NBU;BAJA;10000
666587;"IGA BC - LCR - INMUNOGLOBULINA A BAJA
CONCENTRACION EN LIQUIDO CEFALO RAQUIDEO";7312;666587;NBU;BAJA;10000
666589;IGA BC - SALIVA - INMUNOGLOBULINA A BAJA CONCENTRACION EN SALIVA;7312;666589;NBU;BAJA;10000
666597;IGE BC - INMUNOGLOBULINA E BAJA CONCENTRACION;10968;666597;NBU;BAJA;10000
666600;IGE BC - LAGRIMAS - INMUNOGLOBULINA E BAJA CONCENTRACION EN LAGRIMA;18280;666600;NBU;BAJA;10000
666602;"IGE BC - LCR - INMUNOGLOBULINA E BAJA
CONCENTRACION EN LIQUIDO CEFALO RAQUIDEO";10968;666602;NBU;BAJA;10000
666606;IGE ESPECIFICA - INMUNOGLOBULINA E ESPECIFICA;11882;666606;NBU;BAJA;10000
666614;IGE RAST - INMUNOGLOBULINA E - PARA ANTIBIOTICOS (INCLUYE PENICILINAS);18280;666614;NBU;BAJA;10000
666634;IGG - INMUNOGLOBULINA G, ASOCIADA A PLAQUETAS;0;666634;NBU;BAJA;10000
666640;IGG - INMUNOGLOBULINA G, INDICE DE (LCR/SERICA);25592;666640;NBU;BAJA;10000
666648;IGG - LCR - INMUNOGLOBULINA G EN LIQUIDO CEFALO RAQUIDEO;18280;666648;NBU;BAJA;10000
666652;IGG - INMUNOGLUBULINA G, INTOLERANCIA ALIMENTICIA (C/U);9140;666652;NBU;BAJA;10000
666657;IGG - INMUNOGLOBULINA G, SUBCLASES (MODULO 4 SUBCLASES);251350;666657;NBU;BAJA;10000
666666;IGM - INMUNOGLOBULINA M, ASOCIADA A PLAQUETAS;0;666666;NBU;BAJA;10000
666674;IGM, LCR - INMUNOGLOBULINA M, EN LIQUIDO CEFALO RAQUIDEO;10968;666674;NBU;BAJA;10000
666676;IGM - INMUNOGLOBULINA M BAJA CONCENTRACION, EN SALIVA;10968;666676;NBU;BAJA;10000
666691;IL2-R - CD25 RECEPTOR SOLUBLE;0;666691;NBU;BAJA;10000
666700;INDICAN;4570;666700;NBU;BAJA;10000
666708;INDICE DE INSULINO RESISTENCIA;12339;666708;NBU;BAJA;10000
666711;INDICE DE FUNCION RENAL;2742;666711;NBU;BAJA;10000
666713;"INDICE DE LESION RENAL (ABUMINA / CREATININA) -
URINARIO";14167;666713;NBU;BAJA;10000
666714;"INDICE DE LESION RENAL (PROTEINAS / CREATININA) -
URINARIO";4113;666714;NBU;BAJA;10000
666717;INDICE DE PRODUCCION RETICULOCITARIA;4570;666717;NBU;BAJA;10000
666720;INDICE DE RESORCION OSEA;4570;666720;NBU;BAJA;10000
666722;INDICE DE RIESGO CARDIOVACULAR;1828;666722;NBU;BAJA;10000
666725;INFLUENZA A, ANTIGENO (AG.);18280;666725;NBU;BAJA;10000
666728;INFLUENZA A, ANTIGENOS (AGS.) - MATERIAL: HISOPADO NASAL / FARINGEO / ASPIRADOS - PCR;86830;666728;NBU;BAJA;10000
666730;"INFLUENZA A, ANTIGENOS (AGS.) SUPTIPO H1N1 -
MATERIAL: HISOPADO NASAL / FARINGEO / ASPIRADOS";18280;666730;NBU;BAJA;10000
666732;"INFLUENZA A, ANTIGENOS (AGS.) SUPTIPO H1N1 -
MATERIAL: HISOPADO NASAL / FARINGEO / ASPIRADOS - PCR";86830;666732;NBU;BAJA;10000
666734;INFLUENZA A, AC. IGG ANTI-;14624;666734;NBU;BAJA;10000
666742;INFLUENZA A, AC. IGM ANTI-;16452;666742;NBU;BAJA;10000
666751;INFLUENZA B, AC. IGG ANTI-;14624;666751;NBU;BAJA;10000
666760;INFLUENZA B, AC. IGM ANTI-;16452;666760;NBU;BAJA;10000
666768;INFLUENZA B, ANTIGENO (AG.);18280;666768;NBU;BAJA;10000
666788;INHIBINA B - SERICA;91400;666788;NBU;BAJA;10000
666819;INMUNOCOMPLEJOS CIRCULANTES (CIC);27420;666819;NBU;BAJA;10000
666848;INMUNOFIJACION - LCR;148068;666848;NBU;BAJA;10000
666850;INMUNOFIJACION - SERICA;148068;666850;NBU;BAJA;10000
666852;INMUNOFIJACION - URINARIA;148068;666852;NBU;BAJA;10000
666856;INMUNOMARCACION EN SANGRE PERIFERICA;0;666856;NBU;BAJA;10000
666862;INSULINA, AC. ANTI- (AC. ANTI- IAA);42044;666862;NBU;BAJA;10000
666871;INTERFERON GAMMA;91400;666871;NBU;BAJA;10000
666879;INTERLEUQUINA (C/U);91400;666879;NBU;BAJA;10000
666888;IODO-AZIDA PRUEBA DE;8226;666888;NBU;BAJA;10000
666896;IONOGRAMA - MATERIA FECAL;6398;666896;NBU;BAJA;10000
666898;IRREGULARES ANTICUERPOS, IDENTIFICACION;13710;666898;NBU;BAJA;10000
666905;ISLOTE LANGERHANS PANCREATICOS, AC. ANTI- (ICA);56668;666905;NBU;BAJA;10000
666912;JO-1, AC. ANTI-;22850;666912;NBU;BAJA;10000
666919;KETAMINA - URINARIA;45700;666919;NBU;BAJA;10000
666925;KREMER, TEST DE;22850;666925;NBU;BAJA;10000
666930;LA, AC. ANTI- (LA/SSB);13710;666930;NBU;BAJA;10000
666932;LACTOCRITO;7312;666932;NBU;BAJA;10000
666936;LACTOFERRINA;12796;666936;NBU;BAJA;10000
666939;LACTOSA, TOLERANCIA A LA;6855;666939;NBU;BAJA;10000
666947;LC-1, AC. ANTI-;18280;666947;NBU;BAJA;10000
666956;LEGIONELLA PNEUMOPHILA, AC. IGG ANTI-;18280;666956;NBU;BAJA;10000
666958;LEGIONELLA PNEUMOPHILA, AC. IGM ANTI-;18280;666958;NBU;BAJA;10000
666970;LEGIONELLA PNEUMOPHILA, AG;0;666970;NBU;BAJA;10000
666975;LEISHMANIA, AC. ANTI-;22850;666975;NBU;BAJA;10000
666978;LEISHMANIA - PCR;86830;666978;NBU;BAJA;10000
666982;LEPTINA;45700;666982;NBU;BAJA;10000
666990;LEPTOSPIRA, AC. ANTI- (ELISA / IFI);17366;666990;NBU;BAJA;10000
666999;LEPTOSPIRA, AC. ANTI- (HAI / MACROAGLUTINACION);18280;666999;NBU;BAJA;10000
667007;LEPTOSPIRA, AC. IGM ANTI-;27420;667007;NBU;BAJA;10000
667010;LEPTOSPIRA (CONFIRMATORIO - MICROAGLUTINACION);25592;667010;NBU;BAJA;10000
667013;LEPTOSPIRA (CULTIVO);18280;667013;NBU;BAJA;10000
667027;LEUCINA - SERICA (AA) (INCLUIDA EN EL PERFIL DE AA EN DIFERENTES MATRICES - CROMATOGRAFIA DE AA);0;667027;NBU;BAJA;10000
667059;LEVADURAS SENSIBILIDAD - SCREENING;0;667059;NBU;BAJA;10000
667064;LEVADURAS TIPIFICACION;27420;667064;NBU;BAJA;10000
667076;LEVODOPA - SERICA;25592;667076;NBU;BAJA;10000
667079;LEVODOPA - URINARIA;25592;667079;NBU;BAJA;10000
667093;LEVULOSA - SEMEN;0;667093;NBU;BAJA;10000
667096;LEVULOSA - SERICA;0;667096;NBU;BAJA;10000
667099;LEVULOSA - URINARIA;0;667099;NBU;BAJA;10000
667119;LINDANE;54840;667119;NBU;BAJA;10000
667127;LINFOCITARIO, CULTIVO MIXTO;0;667127;NBU;BAJA;10000
667153;"LINFOCITOS PERIFERICOS ""SRY""";0;667153;NBU;BAJA;10000
667170;LIPASA - URINARIA (LIPASURIA);10968;667170;NBU;BAJA;10000
667187;LIPOPROTEINA A - LP(A);18280;667187;NBU;BAJA;10000
667210;LISOZIMA;18280;667210;NBU;BAJA;10000
667230;LISTERIA, CULTIVO;10968;667230;NBU;BAJA;10000
667240;LISTERIA, AC. IGM ANTI-;10968;667240;NBU;BAJA;10000
667242;LISTERIA - PCR;73120;667242;NBU;BAJA;10000
667260;LIXITOL;54840;667260;NBU;BAJA;10000
667262;LKM, AC. ANTI-;18280;667262;NBU;BAJA;10000
667270;LYNCH, SINDROME DE - GEN MLH1 (MYH);2102200;667270;NBU;BAJA;10000
667271;LYNCH, SINDROME DE - GEN MSH2 SECUENCIACION COMPLETA (M2Y);1462400;667271;NBU;BAJA;10000
667273;LYNCH, SINDROME DE - GEN MSH6 (M6Y);1645200;667273;NBU;BAJA;10000
667274;LYNCH, SINDROME DE - GEN PMS2 (M3Y);1690900;667274;NBU;BAJA;10000
667275;LYNCH, SINDROME DE - GEN (MLH1, MSH2, MSH6, PMS2);5209800;667275;NBU;BAJA;10000
667278;MACROAMILASA;22850;667278;NBU;BAJA;10000
667284;MACRO CK;12796;667284;NBU;BAJA;10000
667289;MACROPROLACTINEMIA;27420;667289;NBU;BAJA;10000
667300;MAGNESIO - ERITROCITARIO;18280;667300;NBU;BAJA;10000
667304;MAGNESIO - PELO;27420;667304;NBU;BAJA;10000
667315;MAG-SGPG, AC. IGM;109680;667315;NBU;BAJA;10000
667319;MALATION;54840;667319;NBU;BAJA;10000
667324;MALON DIALDEHIDO - TBARS;17366;667324;NBU;BAJA;10000
667338;MANGANESO - PELO;27420;667338;NBU;BAJA;10000
667341;MANGANESO - SERICO;18280;667341;NBU;BAJA;10000
667343;MANGANESO - URINARIO;18280;667343;NBU;BAJA;10000
667349;MAO PLAQUETARIO;54840;667349;NBU;BAJA;10000
667353;MARCADORES PRONOSTICOS DE LLC (CITOMETRIA DE FLUJO);140756;667353;NBU;BAJA;10000
667366;MEMBRANA BASAL, AC. ANTI-;7312;667366;NBU;BAJA;10000
667375;MERCURIO - PELO (HG-PELO);31990;667375;NBU;BAJA;10000
667392;METACUALONA;21936;667392;NBU;BAJA;10000
667401;METADONA (FPIA);20108;667401;NBU;BAJA;10000
667409;METAHEMOGLOBINA;9140;667409;NBU;BAJA;10000
667426;METANEFRINAS LIBRES - PLASMATICAS;22850;667426;NBU;BAJA;10000
667435;METANOL - SANGRE;22850;667435;NBU;BAJA;10000
667439;METAPNEUMOVIRUS HUMANO, AG. (HMPV);36560;667439;NBU;BAJA;10000
667440;METAPNEUMOVIRUS HUMANO, AG. (HMPV) - PCR;86830;667440;NBU;BAJA;10000
667443;METIL ETIL CETONA;22850;667443;NBU;BAJA;10000
667449;METIL PARATHION;54840;667449;NBU;BAJA;10000
667454;METIL-TRITION;54840;667454;NBU;BAJA;10000
667460;METILENTETRAHIDROFOLATO REDUCTASA (MTHRT)- PCR;118820;667460;NBU;BAJA;10000
667469;METILNICOTINAMIDA;0;667469;NBU;BAJA;10000
667477;"METIONINA - PRUEBA DE SOBRECARGA (DOS
DETERMINACIONES)";36560;667477;NBU;BAJA;10000
667486;METOTREXATO;36560;667486;NBU;BAJA;10000
667489;MICOLOGIA, CULTIVO DE HONGOS PRODUCTORES DE MICOSIS PROFUNDAS O SISTEMICAS;13710;667489;NBU;BAJA;10000
667490;MICOLOGIA, IDENTIFICACION DE HONGOS PRODUCTORES DE MICOSIS PROFUNDAS O SISTEMICAS;13710;667490;NBU;BAJA;10000
667491;MICOLOGIA, PRUEBA DE SENSIBILIDAD A ANTIFUNGICOS;13710;667491;NBU;BAJA;10000
667495;MICROAGREGADO PLAQUETARIOS;0;667495;NBU;BAJA;10000
667499;MICROARRAYS - ESTUDIO GENETICO;0;667499;NBU;BAJA;10000
667503;MICROGLOBULINA BETA 2;16452;667503;NBU;BAJA;10000
667520;MICROSPORIDIA INVESTIGACION;13710;667520;NBU;BAJA;10000
667527;MIELOPEROXIDASA, AC. ANT- (INMUNOLOGICA);63980;667527;NBU;BAJA;10000
667529;MIELOPEROXIDASA, (CITOQUIMICA);13710;667529;NBU;BAJA;10000
667537;MIOCARDIO, AC. ANTI-;7312;667537;NBU;BAJA;10000
667546;MIOGLOBINA - SERICA;11882;667546;NBU;BAJA;10000
667550;MIOGLOBINA - URINARIA;13710;667550;NBU;BAJA;10000
667571;MITOCONDRIAL M2, AC. ANTI- (AMA M2);24678;667571;NBU;BAJA;10000
667580;MONOSACARIDOS (CROMATOGRAFIA);22850;667580;NBU;BAJA;10000
667597;MOPEG (3-METOXI, 4-HIDROXI- FENIL ETIL GLICOL);18280;667597;NBU;BAJA;10000
667606;MUCOPOLISACARIDOS - URINARIOS (CUANTITATIVO);59410;667606;NBU;BAJA;10000
667614;MUCOSA GASTRICA, AC. ANTI- (CELULAS PARIETALES AC. ANTI- (IFI);17366;667614;NBU;BAJA;10000
667621;MUCOSEMEN CRUZADO (METODO MICROSCOPICO);23764;667621;NBU;BAJA;10000
667631;MUSCULO ESTRIADO, AC. ANTI-;10968;667631;NBU;BAJA;10000
667636;MUSK, AC. ANTI-;201080;667636;NBU;BAJA;10000
667640;MUTACIONES EN EL DOMINIO TK DEL TRANSCRIPTO BCR-AB;457000;667640;NBU;BAJA;10000
667648;MYCOAVIUM COMPLEX - PCR;0;667648;NBU;BAJA;10000
667657;MYCOBACTERIA SP, HEMOCULTIVO;15538;667657;NBU;BAJA;10000
667660;MYCOBACTERIA ATIPICA - PCR;82260;667660;NBU;BAJA;10000
667669;MYCOBACTERIUM TUBERCULOSIS, DNA - PCR;63980;667669;NBU;BAJA;10000
667674;MYCOBACTERIUM TUBERCULOSIS, EN LCR;0;667674;NBU;BAJA;10000
667691;MYCOPLASMA - UREAPLASMA, AC. ANTI-;31990;667691;NBU;BAJA;10000
667700;MYCOPLASMA - UREAPLASMA, CULTIVO;22850;667700;NBU;BAJA;10000
667708;MYCOPLASMA HOMINIS, CULTIVO - AISLAMIENTO;22850;667708;NBU;BAJA;10000
667717;MYCOPLASMA PNEUMONIAE, AC. IGM ANTI-;16452;667717;NBU;BAJA;10000
667725;MYCOPLASMA PNEUMONIAE, ANTIGENO (AG);18280;667725;NBU;BAJA;10000
667734;MYCOPLASMA PNEUMONIAE, CULTIVO;0;667734;NBU;BAJA;10000
667736;MYCOPLASMA PNEUMONIAE - PCR;82260;667736;NBU;BAJA;10000
667742;N,N-DIMETILTRIPTAMINA;21936;667742;NBU;BAJA;10000
667751;"NEONATAL, 17-HIDROXIPROGESTERONA (17-HO-PG-
NEO)";8226;667751;NBU;BAJA;10000
667759;NEONATAL, BIOTINIDASA;6398;667759;NBU;BAJA;10000
667768;NEONATAL, GALACTOSEMIA;6398;667768;NBU;BAJA;10000
667773;NEONATAL, LEUCINA;10968;667773;NBU;BAJA;10000
667775;NEONATAL SCREENENG AMPLIADO POR ESPECTROMETRIA DE MASA EN TANDEM;0;667775;NBU;BAJA;10000
667777;NEONATAL, T.I.R. (TRIPSINA INMUNOREATIVA);7312;667777;NBU;BAJA;10000
667785;NEONATAL, T.S.H;6398;667785;NBU;BAJA;10000
667794;NEUMOCOCO, AC. ANTI-;91400;667794;NBU;BAJA;10000
667802;NEURON SPECIFIC ENOLASE - NSE;35646;667802;NBU;BAJA;10000
667810;NEUTROFILOS, ACTIVIDAD FAGOCITARIA;0;667810;NBU;BAJA;10000
667828;NIQUEL URINARIO (NI URINARIO);18280;667828;NBU;BAJA;10000
667836;NITROGENO NO PROTEICO;2742;667836;NBU;BAJA;10000
667840;NMDA, AC.  IGG ANTI- RECEPTOR - LCR;73120;667840;NBU;BAJA;10000
667841;NMDA, AC.  IGG ANTI- RECEPTOR - SANGRE;73120;667841;NBU;BAJA;10000
667845;NORMETANEFRINA - URINARIA;22850;667845;NBU;BAJA;10000
667849;NOROVIRUS;101454;667849;NBU;BAJA;10000
667853;NORTRIPTILINA - SERICA;17366;667853;NBU;BAJA;10000
667862;N TELOPEPTIDOS - COLAGENO TIPO I (NTX);27420;667862;NBU;BAJA;10000
667871;NUCLEOLO, AC. ANTI-;13710;667871;NBU;BAJA;10000
667882;OPIACEOS - CONFIRMATORIO;109680;667882;NBU;BAJA;10000
667905;ORTO CRESOL (2-METILFENOL);18280;667905;NBU;BAJA;10000
667913;ORTO METIL BUFOTENINA;21936;667913;NBU;BAJA;10000
667919;ORTO,O,O - TIETILFOSFOROTOATO;54840;667919;NBU;BAJA;10000
667926;OSMOLALIDAD - URINARIA;4570;667926;NBU;BAJA;10000
667939;OSTEOCALCINA;22850;667939;NBU;BAJA;10000
667947;OVARIO, AC. ANTI-;73120;667947;NBU;BAJA;10000
667964;OXICODON A - URINARIA;36560;667964;NBU;BAJA;10000
667973;P53 AC;0;667973;NBU;BAJA;10000
667982;P53 MUTANTE;0;667982;NBU;BAJA;10000
667999;PANEL HEPATICO INMUNOLOGICO;182800;667999;NBU;BAJA;10000
668009;PAPILOMA VIRUS HUMANO - HPV (CARGA VIRAL);146240;668009;NBU;BAJA;10000
668011;PAPILOMA VIRUS HUMANO - HPV (GENOTIPIFICACION - PCR + HIBRIDIZACION);100540;668011;NBU;BAJA;10000
668018;PAPP-A (PROTEINA A PLASMATICA ASOCIADA A EMBARAZO);36560;668018;NBU;BAJA;10000
668024;PARA AMINOFENOL;0;668024;NBU;BAJA;10000
668110;PARACOCCIDIOIDES BRASILIENSIS, AC. IGG ANTI-;0;668110;NBU;BAJA;10000
668115;PARACOCCIDIOIDES BRASILIENSIS, AC. IGM ANTI-;0;668115;NBU;BAJA;10000
668127;PARACOCCIDIOIDES SPP, AC. ANTI- TOTALES;26506;668127;NBU;BAJA;10000
668135;PARAINFLUENZA I, AC. ANTI-;16452;668135;NBU;BAJA;10000
668137;PARAINFLUENZA I, AC. IGM ANTI-;16452;668137;NBU;BAJA;10000
668139;PARAINFLUENZA I, AG;18280;668139;NBU;BAJA;10000
668142;PARAINFLUENZA II, AC. ANTI-;16452;668142;NBU;BAJA;10000
668144;PARAINFLUENZA II, AC. IGM ANTI-;16452;668144;NBU;BAJA;10000
668146;PARAINFLUENZA II, AG;18280;668146;NBU;BAJA;10000
668149;PARAINFLUENZA III, AC. ANTI-;16452;668149;NBU;BAJA;10000
668151;PARAINFLUENZA III, AC. IGM ANTI-;16452;668151;NBU;BAJA;10000
668153;PARAINFLUENZA III, AG;18280;668153;NBU;BAJA;10000
668156;PARANITROFENOL;18280;668156;NBU;BAJA;10000
668158;PARASITOS - BIOPSIAS O LIQUIDOS DE PUNCION;22850;668158;NBU;BAJA;10000
668161;PARATHORMONA (PTH) (MOLECULA MEDIA);17366;668161;NBU;BAJA;10000
668170;PARATION;54840;668170;NBU;BAJA;10000
668178;PAROTIDITIS, AC. IGG ANTI-;13710;668178;NBU;BAJA;10000
668187;PAROTIDITIS, AC. IGM ANTI-;14624;668187;NBU;BAJA;10000
668195;PAROTIDITIS, AC. ESPECIF. POR FC;18280;668195;NBU;BAJA;10000
668204;PAROTIDITIS, AC. SOLUBLES;0;668204;NBU;BAJA;10000
668212;PAROTIDITIS, AG;0;668212;NBU;BAJA;10000
668221;PAROTIDITIS, AG. EN LCR;0;668221;NBU;BAJA;10000
668229;PARVOVIRUS, AC. IGG ANTI-;36560;668229;NBU;BAJA;10000
668238;PARVOVIRUS, AC. IGM ANTI-;41130;668238;NBU;BAJA;10000
668241;PARVOVIRUS B19 - PCR;82260;668241;NBU;BAJA;10000
668250;"PENFIGOIDE AC. ANTI- (MEMBRANA BASAL EN PIEL AC.
ANTI-)";54840;668250;NBU;BAJA;10000
668272;PENTACLOROFENOL;16452;668272;NBU;BAJA;10000
668281;PEPTIDO C;16452;668281;NBU;BAJA;10000
668284;"PEPTIDO CITRULINADO CICLICO - AC. ANTI- IGG (AC.
ANTI- CCP / PCC)";45700;668284;NBU;BAJA;10000
668286;PEPTIDO INTESTINAL VASOACTIVO (VIP);799750;668286;NBU;BAJA;10000
668289;PEPTIDO PROCOLAGENO;16452;668289;NBU;BAJA;10000
668298;PERFIL LIPIDICO;11882;668298;NBU;BAJA;10000
668304;PERFIL MINERAL - EN CABELLO;182800;668304;NBU;BAJA;10000
668306;PERFIL MINERAL - EN ORINA;182800;668306;NBU;BAJA;10000
668315;PEROXIDASA TIROIDEO, AC. ANTI- (ATPO / TPO);10968;668315;NBU;BAJA;10000
668327;PESTICIDAS NITROGENADOS - C/U;54840;668327;NBU;BAJA;10000
668332;"PESTICIDAS ORGANOCLORADOS (PLAGUICIDAS),
URINARIOS";54840;668332;NBU;BAJA;10000
668337;"PESTICIDAS ORGANOFOSFORADOS (PLAGUICIDAS -
PARATHION) - PLASMATICOS";54840;668337;NBU;BAJA;10000
668348;PIRIDINOLINA;25592;668348;NBU;BAJA;10000
668358;PLAQUETARIA ADHESIVIDAD;18280;668358;NBU;BAJA;10000
668366;PLAQUETARIA AGREGACION (CON 5 INDUCTORES);109680;668366;NBU;BAJA;10000
668375;PLAQUETAS, AC. ANTI-;0;668375;NBU;BAJA;10000
668379;PLASMA RICO EN PLAQUETAS, PREPARACION DE (PRP);109680;668379;NBU;BAJA;10000
668383;PLASMINOGENO;34732;668383;NBU;BAJA;10000
668385;"PLASMINOGENO, ACTIVADOR TISULAR DE - T-PA
(BIOLOGICO-INMUNOLOGICO)              : T-PA";68550;668385;NBU;BAJA;10000
668387;"PLASMINOGENO, INHIBIDOR DEL ACTIVADOR TISULAR
DEL (PAI - AIP) (MOLECULAR)            : PAI  4G/5G";118820;668387;NBU;BAJA;10000
668393;PLASMODIUM SP, ANTIGENO;14624;668393;NBU;BAJA;10000
668397;PLATA (AG) - SERICA;18280;668397;NBU;BAJA;10000
668400;PLATA (AG) - URINARIA;18280;668400;NBU;BAJA;10000
668409;PLOMO (PB) - PELO;27420;668409;NBU;BAJA;10000
668418;PM-1, AC. ANTI-;0;668418;NBU;BAJA;10000
668426;PNEUMOCYSTIS CARINII, IFD;13710;668426;NBU;BAJA;10000
668435;PODER BACTERICIDA DEL SUERO (PBS);18280;668435;NBU;BAJA;10000
668440;PODER INHIBITORIO DEL SUERO (P.I.S.);18280;668440;NBU;BAJA;10000
668446;POLICLOROBIFENILOS;41130;668446;NBU;BAJA;10000
668450;POLIMORFISMO IL 28B;284254;668450;NBU;BAJA;10000
668460;POLIMORFONUCLEARES, QUIMIOTAXIS;31990;668460;NBU;BAJA;10000
668463;POLIOMAVIRUS BK, CARGA VIRAL - SANGRE U ORINA;137100;668463;NBU;BAJA;10000
668464;POLIOMAVIRUS BK, PCR - SANGRE U ORINA;100540;668464;NBU;BAJA;10000
668466;POLIOMAVIRUS JC, CARGA VIRAL - SANGRE U ORINA;137100;668466;NBU;BAJA;10000
668467;POLIOMAVIRUS JC,  PCR - LCR;96884;668467;NBU;BAJA;10000
668469;POLIQUISTOSIS RENAL - PCR;0;668469;NBU;BAJA;10000
668486;PORFIRINAS - SERICAS;10968;668486;NBU;BAJA;10000
668489;PORFIRINAS, INDICE DE - PLASMATICAS;22850;668489;NBU;BAJA;10000
668493;PORFIRINAS TOTALES - ERITROCITARIAS;13710;668493;NBU;BAJA;10000
668529;PORFOBILINOGENO (CUANTITATIVO) - URINARIO;16452;668529;NBU;BAJA;10000
668537;POTASIO - ERITROCITARIO;0;668537;NBU;BAJA;10000
668546;PREALBUMINA;9140;668546;NBU;BAJA;10000
668554;"PRO BNP - PROHORMONA PEPTIDO NATRIURETICO
CEREBRAL N-TERMINAL (NT-PROBNP)";86830;668554;NBU;BAJA;10000
668563;BORRELIA BURGDORFERI AC IGM ;68550;668563;NBU;BAJA;10000
668571;PROINSULINA - PLASMATICA;0;668571;NBU;BAJA;10000
668580;PROGESTERONA 17-HIDROXI (17-OH-PG);13710;668580;NBU;BAJA;10000
668584;PROMETRYN;54840;668584;NBU;BAJA;10000
668588;PROPAZINA;54840;668588;NBU;BAJA;10000
668597;PROPOXIFENO - NORPROPOXIFENO;21022;668597;NBU;BAJA;10000
668606;PROTEINA BASICA DE MIELINA;109680;668606;NBU;BAJA;10000
668614;PROTEINA C FUNCIONAL - CROMOGENICO;41130;668614;NBU;BAJA;10000
668623;PROTEINA C REACTIVA - ULTRASENSIBLE (PCRUS);10968;668623;NBU;BAJA;10000
668627;PROTEINA DEL EPIDIDIMO HUMANO 4 (HE4);0;668627;NBU;BAJA;10000
668631;PROTEINA S LIBRE = INMUNOTURBIDIMETRIO;41130;668631;NBU;BAJA;10000
668640;PROTEINA S TOTAL;41130;668640;NBU;BAJA;10000
668648;PROTEINA S FUNCIONAL = COAGULOMETRICO;77690;668648;NBU;BAJA;10000
668656;PROTEINASA 3 (PR3), AC. ANTI-;45700;668656;NBU;BAJA;10000
668682;PROTOPORFIRINA ERITROCITARIA LIBRE (FEP), ZINC PROTOPORFIRINA (ZPP O ZP);10968;668682;NBU;BAJA;10000
668691;PROTROMBINA 20.210;86830;668691;NBU;BAJA;10000
668710;PSEUDOMONAS, AC. ANTI-;63980;668710;NBU;BAJA;10000
668734;QUERATINOCITOS (PIEL) AC. ANTI-;82260;668734;NBU;BAJA;10000
668768;QUINIDINA;18280;668768;NBU;BAJA;10000
668780;REARREGLO DEL IGH/FGFR3, ESTUDIO PARA (FISH);374740;668780;NBU;BAJA;10000
668783;REARREGLO DEL IGH/MAF, ESTUDIO PARA (FISH);374740;668783;NBU;BAJA;10000
668794;REARREGLO DEL TCR (CITROMETRIA DE FLUJO);274200;668794;NBU;BAJA;10000
668800;RECEPTOR DE FSH, AC. ANTI- (RFSH);109680;668800;NBU;BAJA;10000
